8	2640000	2820000	217.2200	0.0552	0.0000
5	151250000	151320000	217.2200	0.0267	0.0000
6	66110000	66140000	217.2200	0.0178	0.0000
12	7290000	7300000	217.2000	0.0164	0.0000
5	146700000	146920000	217.1600	0.0492	0.0000
2	140730000	140780000	217.1600	0.0474	0.0000
1	83580000	83650000	217.1400	0.0643	0.0000
13	68990000	69160000	217.1000	0.0327	0.0000
10	65140000	65320000	217.1000	0.0199	0.0000
8	89050000	89150000	217.0800	0.0817	0.0000
5	97930000	97980000	217.0600	0.0210	0.0000
1	240230000	240380000	217.0400	0.0639	0.0000
5	154250000	154420000	217.0200	0.1284	0.0000
17	52500000	53050000	217.0200	0.1258	0.0000
9	101950000	102090000	217.0200	0.0577	0.0000
3	186250000	186750000	217.0000	0.1285	0.0000
5	11260000	11460000	217.0000	0.0413	0.0000
3	103500000	103720000	217.0000	0.0333	0.0000
10	66280000	66350000	216.9800	0.0159	0.0000
6	102820000	102990000	216.9400	0.0863	0.0000
3	175860000	175890000	216.9400	0.0118	0.0000
6	48310000	48350000	216.9000	0.0198	0.0000
2	74930000	75030000	216.8800	0.0409	0.0000
1	51270000	51410000	216.8600	0.0489	0.0000
8	111030000	111070000	216.8600	0.0176	0.0000
17	35700000	36110000	216.8400	0.1861	0.0000
9	30290000	30470000	216.8400	0.0223	0.0000
5	97710000	97780000	216.8200	0.0221	0.0000
3	102970000	103020000	216.8200	0.0143	0.0000
1	203540000	204340000	216.8000	0.0805	0.0000
21	19180000	19240000	216.7600	0.0147	0.0000
2	146430000	146770000	216.7200	0.1007	0.0000
2	47190000	47460000	216.7000	0.1241	0.0000
6	94620000	94760000	216.7000	0.0406	0.0000
16	19460000	19490000	216.7000	0.0266	0.0000
16	10770000	11020000	216.6600	0.1917	0.0000
3	3390000	3550000	216.6600	0.0933	0.0000
9	31060000	31210000	216.6600	0.0558	0.0000
1	78440000	78820000	216.6400	0.0611	0.0000
22	20760000	20910000	216.6400	0.0379	0.0000
13	68420000	68460000	216.6400	0.0276	0.0000
18	70560000	70610000	216.6400	0.0130	0.0000
13	71570000	71630000	216.6200	0.0184	0.0000
8	88010000	88120000	216.6000	0.0455	0.0000
7	38000000	38070000	216.5800	0.0229	0.0000
21	30170000	30330000	216.5600	0.0411	0.0000
21	33790000	34030000	216.5400	0.0672	0.0000
7	84680000	84800000	216.5200	0.0095	0.0000
3	192470000	192740000	216.5000	0.0779	0.0000
5	107700000	108120000	216.5000	0.0401	0.0000
2	61620000	62400000	216.4800	0.0547	0.0000
11	38650000	39380000	216.4200	0.1161	0.0000
8	125750000	125830000	216.3600	0.0168	0.0000
1	155760000	155850000	216.3400	0.0370	0.0000
7	14900000	15040000	216.3400	0.0235	0.0000
8	87720000	87880000	216.3000	0.0352	0.0000
5	10480000	10560000	216.3000	0.0307	0.0000
14	41430000	42430000	216.2600	0.0989	0.0000
3	28820000	29680000	216.2600	0.0517	0.0000
1	86010000	86110000	216.2600	0.0245	0.0000
4	163660000	164100000	216.2200	0.2341	0.0000
2	230930000	231320000	216.2200	0.1401	0.0000
9	27710000	28030000	216.2200	0.0741	0.0000
3	83740000	84200000	216.2000	0.1333	0.0000
